## ======================================================================================
## Apollo 15/16/17 CM - Colossus 3 [Artemis072] -- Coast and Align (CM-77777)
## ======================================================================================
Coast and Align
172	WBODY+4	450	FMT_DP	FormatAdotsOrOga	TBD
174	REDOCTR	B0	FMT_DEC		TBD
175	THETAD	360	FMT_SP		deg
176	THETAD+1	360	FMT_SP		deg
177	THETAD+2	360	FMT_SP		deg
178	IMODES30	B0	FMT_OCT		TBD
179	IMODES33	B0	FMT_OCT		TBD

180	CHAN11	B0	FMT_OCT		TBD
181	CHAN12	B0	FMT_OCT		TBD
182	CHAN13	B0	FMT_OCT		TBD
183	CHAN14	B0	FMT_OCT		TBD
184	CHAN30	B0	FMT_OCT		TBD
185	CHAN31	B0	FMT_OCT		TBD
186	CHAN32	B0	FMT_OCT		TBD
187	CHAN33	B0	FMT_OCT		TBD

188	DSPTAB	B0	FMT_2OCT		TBD
190	DSPTAB+2	B0	FMT_2OCT		TBD
192	DSPTAB+4	B0	FMT_2OCT		TBD
194	DSPTAB+6	B0	FMT_2OCT		TBD
196	DSPTAB+8	B0	FMT_2OCT		TBD
198	DSPTAB+10	B0	FMT_2OCT		TBD
